text,label,target
এখন এর দাঁত ভাঙ্গা জবাব দিলেই তো হয়।কারন ভারতের সব শালারাই তো বে ওয়ারিশ কুত্তার বংশধর ।,Geopolitical,3
এটা হচ্ছে মাহির এবং সরকারের আরেকটা চাইল।,Political,1
এক নাস্তিকের সাথে আলাপ হচ্ছিল তিনিও এই মাথামোটা এই মোফাচ্ছিলের মত।,Religious,2
সবাই নির্বাচন নিয়ে অভিযোগ করছে আর নির্বাচন কমিশনার হাই তুলে ঘুমাচ্ছে।,Geopolitical,3
সংগঠন-ব্যক্তি উদ্যোগে রোহিঙ্গাদের ত্রান বিতরণ নিষিদ্ধ সব কিছু তুলে দিতে হবে আওয়ামী ডাকাতদের হাতে,Geopolitical,3
এমন একজন খেলোয়াড় এর নাম বলেন তো? দিনে ভারতে খেলে রাতে পাকিস্তানে খেলে ,Geopolitical,3
খানকির বাচ্চা বিবিসি ও তার সাংবাদিক।,Personal,0
নারায়ণগঞ্জ সিটি নির্বাচনে রাজাকারদের পক্ষে নয় মুক্তিযুদ্ধের পক্ষের শক্তিকে ভোট দিন।,Political,1
দাঁড়ি টুপিওয়ালাকে জঙ্গি বললে প্রতিবাদ হয় না কিন্তু হিন্দুুুদের মালাউন বলায় শাহবাগে তীব্র আন্দোলন,Religious,2
অপু অপু আপনি অনেক মিথ্যা কথা বলেন আপনি একটা অনুষ্ঠানে এসে বলেছেন আপনি নামাজ পড়ে বাট আপনি ওইদিন দেখলাম নিজের মুখে বলছেন আপনি হিন্দুুু কিন্তু এটা কেমন কথা আপু নিজে বলেন নামাজ পড়েন এখন মুসলিম হন এখন দেখি আপনি হিন্দু বাট মিথ্যা বলার কি আছে ? ,Religious,2
"শাবাশ মেক্রোকে হত্যা করে জেলে যেতে চাই, আলোচিত সেই বক্তব্য।",Personal,0
মাদারচোদ। হেটার পাছায় ভইরা দিমু। ,Personal,0
"এক দূর্দান্ত গতিতে এগিয়ে চলেছে দেশ, আবারো রক্ষীবাহিনীর জনগণ চায় না ",Geopolitical,3
